"SiteName","Date","Value","Method","parameter","Censored","CenType","X","LAWAID","ID","UsedInLAWA","AltitudeGroup","LanduseGroup","FrequencyAll","Frequency","Region","Agency","ISLAND","CatchID","CatchType","NZREACH","Catchment","Comments","LawaCatchm","CatchLbl"
"PNH000900",2012-05-09 11:20:00,0.032,"Indophenol blue","NH4",FALSE,"FALSE",684,"TRC-00007","Punehu Stream at S.H. 45","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",634,"Parent",6011392,634,NA,1,"Punehu Stream"
"PNH000900",2015-05-13 11:20:00,0.07,"Indophenol blue","NH4",FALSE,"FALSE",684,"TRC-00007","Punehu Stream at S.H. 45","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",634,"Parent",6011392,634,NA,1,"Punehu Stream"
"PNH000900",2014-05-14 11:00:00,0.097,"Indophenol blue","NH4",FALSE,"FALSE",684,"TRC-00007","Punehu Stream at S.H. 45","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",634,"Parent",6011392,634,NA,1,"Punehu Stream"
"PNH000900",2016-01-13 10:25:00,0.032,"Indophenol blue","NH4",FALSE,"FALSE",684,"TRC-00007","Punehu Stream at S.H. 45","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",634,"Parent",6011392,634,NA,1,"Punehu Stream"
"PNH000900",2013-07-10 11:15:00,0.059,"Indophenol blue","NH4",FALSE,"FALSE",684,"TRC-00007","Punehu Stream at S.H. 45","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",634,"Parent",6011392,634,NA,1,"Punehu Stream"
"PNH000900",2016-03-10 10:30:00,0.014,"Indophenol blue","NH4",FALSE,"FALSE",684,"TRC-00007","Punehu Stream at S.H. 45","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",634,"Parent",6011392,634,NA,1,"Punehu Stream"
"PNH000900",2009-03-11 10:15:00,0.009,"Indophenol blue","NH4",FALSE,"FALSE",684,"TRC-00007","Punehu Stream at S.H. 45","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",634,"Parent",6011392,634,NA,1,"Punehu Stream"
"PNH000900",2013-06-12 11:15:00,0.016,"Indophenol blue","NH4",FALSE,"FALSE",684,"TRC-00007","Punehu Stream at S.H. 45","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",634,"Parent",6011392,634,NA,1,"Punehu Stream"
"PNH000900",2015-03-11 10:20:00,0.026,"Indophenol blue","NH4",FALSE,"FALSE",684,"TRC-00007","Punehu Stream at S.H. 45","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",634,"Parent",6011392,634,NA,1,"Punehu Stream"
"PNH000900",2016-05-11 11:15:00,0.015,"Indophenol blue","NH4",FALSE,"FALSE",684,"TRC-00007","Punehu Stream at S.H. 45","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",634,"Parent",6011392,634,NA,1,"Punehu Stream"
"PNH000900",2007-01-10 09:50:00,0.058,"Indophenol blue","NH4",FALSE,"FALSE",684,"TRC-00007","Punehu Stream at S.H. 45","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",634,"Parent",6011392,634,NA,1,"Punehu Stream"
"PNH000900",2016-06-08 11:30:00,0.031,"Indophenol blue","NH4",FALSE,"FALSE",684,"TRC-00007","Punehu Stream at S.H. 45","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",634,"Parent",6011392,634,NA,1,"Punehu Stream"
"PNH000900",2014-10-08 10:20:00,0.11,"Indophenol blue","NH4",FALSE,"FALSE",684,"TRC-00007","Punehu Stream at S.H. 45","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",634,"Parent",6011392,634,NA,1,"Punehu Stream"
"PNH000900",2016-02-10 10:30:00,0.006,"Indophenol blue","NH4",FALSE,"FALSE",684,"TRC-00007","Punehu Stream at S.H. 45","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",634,"Parent",6011392,634,NA,1,"Punehu Stream"
"PNH000900",2015-04-08 10:45:00,0.024,"Indophenol blue","NH4",FALSE,"FALSE",684,"TRC-00007","Punehu Stream at S.H. 45","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",634,"Parent",6011392,634,NA,1,"Punehu Stream"
"PNH000900",2014-09-10 11:30:00,0.114,"Indophenol blue","NH4",FALSE,"FALSE",684,"TRC-00007","Punehu Stream at S.H. 45","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",634,"Parent",6011392,634,NA,1,"Punehu Stream"
"PNH000900",2014-07-09 10:45:00,0.04,"Indophenol blue","NH4",FALSE,"FALSE",684,"TRC-00007","Punehu Stream at S.H. 45","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",634,"Parent",6011392,634,NA,1,"Punehu Stream"
"PNH000900",2011-08-10 11:10:00,0.067,"Indophenol blue","NH4",FALSE,"FALSE",684,"TRC-00007","Punehu Stream at S.H. 45","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",634,"Parent",6011392,634,NA,1,"Punehu Stream"
"PNH000900",2014-08-13 11:20:00,0.072,"Indophenol blue","NH4",FALSE,"FALSE",684,"TRC-00007","Punehu Stream at S.H. 45","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",634,"Parent",6011392,634,NA,1,"Punehu Stream"
"PNH000900",2008-03-12 09:45:00,0.08,"Indophenol blue","NH4",FALSE,"FALSE",684,"TRC-00007","Punehu Stream at S.H. 45","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",634,"Parent",6011392,634,NA,1,"Punehu Stream"
"PNH000900",2010-05-12 11:10:00,0.018,"Indophenol blue","NH4",FALSE,"FALSE",684,"TRC-00007","Punehu Stream at S.H. 45","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",634,"Parent",6011392,634,NA,1,"Punehu Stream"
"PNH000900",2008-02-13 10:00:00,0.019,"Indophenol blue","NH4",FALSE,"FALSE",684,"TRC-00007","Punehu Stream at S.H. 45","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",634,"Parent",6011392,634,NA,1,"Punehu Stream"
"PNH000900",2016-04-13 11:35:00,0.032,"Indophenol blue","NH4",FALSE,"FALSE",684,"TRC-00007","Punehu Stream at S.H. 45","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",634,"Parent",6011392,634,NA,1,"Punehu Stream"
"PNH000900",2014-11-12 10:15:00,0.168,"Indophenol blue","NH4",FALSE,"FALSE",684,"TRC-00007","Punehu Stream at S.H. 45","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",634,"Parent",6011392,634,NA,1,"Punehu Stream"
"STY000300",2011-04-14 10:25:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2015-07-08 10:15:00,0.004,"Indophenol blue","NH4",FALSE,"FALSE",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2008-06-11 10:05:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2007-03-14 09:00:00,0.003,"Indophenol blue","NH4",FALSE,"FALSE",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2008-12-10 09:00:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2008-11-12 09:05:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2007-01-10 09:10:00,0.009,"Indophenol blue","NH4",FALSE,"FALSE",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2010-02-10 09:10:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2010-03-10 09:10:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2010-04-14 10:00:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2007-12-12 08:50:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2011-05-13 09:55:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2015-06-10 10:00:00,0.006,"Indophenol blue","NH4",FALSE,"FALSE",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2011-03-09 09:05:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2008-10-08 08:50:00,0.009,"Indophenol blue","NH4",FALSE,"FALSE",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2008-09-10 10:00:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2008-05-14 10:05:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2008-02-13 09:00:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2016-08-10 10:20:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2012-01-11 09:25:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2015-08-12 10:15:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2010-01-13 09:10:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2009-03-11 09:15:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2009-04-08 10:05:00,0.01,"Indophenol blue","NH4",FALSE,"FALSE",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2007-11-15 09:05:00,0.008,"Indophenol blue","NH4",FALSE,"FALSE",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2011-06-08 10:20:00,0.006,"Indophenol blue","NH4",FALSE,"FALSE",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2008-03-12 08:45:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2008-07-09 09:55:00,0.007,"Indophenol blue","NH4",FALSE,"FALSE",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2008-08-13 10:00:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2009-11-11 09:15:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2011-12-14 09:05:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2011-02-09 09:10:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2016-09-14 10:00:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2016-10-12 09:15:00,0.004,"Indophenol blue","NH4",FALSE,"FALSE",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2009-01-14 08:35:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2011-07-13 10:10:00,0.006,"Indophenol blue","NH4",FALSE,"FALSE",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2008-01-09 09:10:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2007-08-08 10:05:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2007-09-11 10:10:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2007-10-10 09:30:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2011-11-08 08:45:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2008-04-09 09:45:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2011-01-12 09:10:00,0.003,"Indophenol blue","NH4",FALSE,"FALSE",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2009-12-09 09:20:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2015-05-13 10:15:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2014-04-09 10:10:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2014-05-14 10:00:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2007-04-11 09:55:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2007-05-09 10:20:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2015-12-09 09:00:00,0.007,"Indophenol blue","NH4",FALSE,"FALSE",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2016-01-13 09:15:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2016-02-10 09:40:00,0.011,"Indophenol blue","NH4",FALSE,"FALSE",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2009-05-13 10:20:00,0.005,"Indophenol blue","NH4",FALSE,"FALSE",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2011-10-12 08:50:00,0.004,"Indophenol blue","NH4",FALSE,"FALSE",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2009-10-14 09:15:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2015-02-11 09:00:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2015-03-11 09:15:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2016-06-08 10:30:00,0.004,"Indophenol blue","NH4",FALSE,"FALSE",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2016-07-13 10:35:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2012-12-12 09:30:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2012-02-08 09:15:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2015-09-09 10:05:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2007-06-13 10:20:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2007-07-11 09:50:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2011-08-10 10:05:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2011-09-14 09:55:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2016-03-10 09:30:00,0.003,"Indophenol blue","NH4",FALSE,"FALSE",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2015-01-14 09:15:00,0.006,"Indophenol blue","NH4",FALSE,"FALSE",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2009-09-09 10:15:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2009-08-12 10:00:00,0.003,"Indophenol blue","NH4",FALSE,"FALSE",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2014-01-08 09:00:00,0.012,"Indophenol blue","NH4",FALSE,"FALSE",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2014-03-12 09:25:00,0.003,"Indophenol blue","NH4",FALSE,"FALSE",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2012-11-14 09:30:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2013-01-09 09:15:00,0.004,"Indophenol blue","NH4",FALSE,"FALSE",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2010-05-12 10:05:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2009-02-11 09:30:00,0.003,"Indophenol blue","NH4",TRUE,"Left",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2015-11-11 09:00:00,0.003,"Indophenol blue","NH4",FALSE,"FALSE",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
"STY000300",2012-05-09 10:15:00,0.003,"Indophenol blue","NH4",FALSE,"FALSE",683,"TRC-00008","Stony River at Mangatete Road","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","North",563,"Parent",6004675,563,NA,1,"Hangatahua (Stony) River"
