"Location","Parameter","AltitudeGroup","LanduseGroup","Median","LAWAState","Region","Scope","StateGroup"
"ECAN-00070","ECOLI","All","Rural","18",1,"Canterbury","Site","Site|Rural"
"ECAN-00070","TP","Lowland","Rural","0.0075",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00070","DRP","Lowland","Rural","0.0053",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00070","TN","Lowland","Rural","0.194",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00070","ECOLI","Lowland","Rural","18",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00070","ECOLI","Lowland","All","18",1,"Canterbury","Site","Site|Lowland"
"ECAN-00070","TP","Lowland","All","0.0075",1,"Canterbury","Site","Site|Lowland"
"ECAN-00070","NH4","All","All","0.005",1,"Canterbury","Site","Site|All"
"ECAN-00070","BDISC","Lowland","All","4.04",1,"Canterbury","Site","Site|Lowland"
"ECAN-00070","NH4","Lowland","Rural","0.005",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00070","NH4","Lowland","All","0.005",1,"Canterbury","Site","Site|Lowland"
"ECAN-00070","BDISC","All","All","4.04",1,"Canterbury","Site","Site|All"
"ECAN-00070","TON","All","Rural","0.078",1,"Canterbury","Site","Site|Rural"
"ECAN-00070","ECOLI","All","All","18",1,"Canterbury","Site","Site|All"
"ECAN-00070","TURB","Lowland","All","0.65",1,"Canterbury","Site","Site|Lowland"
"ECAN-00070","TURB","Lowland","Rural","0.65",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00070","DRP","All","Rural","0.0053",2,"Canterbury","Site","Site|Rural"
"ECAN-00070","TP","All","All","0.0075",1,"Canterbury","Site","Site|All"
"ECAN-00070","NH4","All","Rural","0.005",1,"Canterbury","Site","Site|Rural"
"ECAN-00070","BDISC","Lowland","Rural","4.04",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00070","TN","All","All","0.194",1,"Canterbury","Site","Site|All"
"ECAN-00070","TURB","All","Rural","0.65",1,"Canterbury","Site","Site|Rural"
"ECAN-00070","TP","All","Rural","0.0075",1,"Canterbury","Site","Site|Rural"
"ECAN-00071","TURB","Lowland","Rural","0.7",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00071","ECOLI","All","Rural","15",1,"Canterbury","Site","Site|Rural"
"ECAN-00071","TURB","All","All","0.7",1,"Canterbury","Site","Site|All"
"ECAN-00071","TON","All","Rural","0.148",2,"Canterbury","Site","Site|Rural"
"ECAN-00071","ECOLI","Lowland","All","15",1,"Canterbury","Site","Site|Lowland"
"ECAN-00071","TN","All","All","0.1965",1,"Canterbury","Site","Site|All"
"ECAN-00071","TON","All","All","0.148",2,"Canterbury","Site","Site|All"
"ECAN-00071","TP","Lowland","All","0.0045",1,"Canterbury","Site","Site|Lowland"
"ECAN-00071","NH4","All","Rural","0.005",1,"Canterbury","Site","Site|Rural"
"ECAN-00071","TN","Lowland","Rural","0.1965",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00071","TP","All","Rural","0.0045",1,"Canterbury","Site","Site|Rural"
"ECAN-00071","DRP","All","All","0.0036",1,"Canterbury","Site","Site|All"
"ECAN-00071","TON","Lowland","All","0.148",2,"Canterbury","Site","Site|Lowland"
"ECAN-00071","TURB","Lowland","All","0.7",1,"Canterbury","Site","Site|Lowland"
"ECAN-00071","DRP","Lowland","All","0.0036",1,"Canterbury","Site","Site|Lowland"
"ECAN-00071","DRP","Lowland","Rural","0.0036",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00071","BDISC","All","All","5.15",1,"Canterbury","Site","Site|All"
"ECAN-00071","TURB","All","Rural","0.7",1,"Canterbury","Site","Site|Rural"
"ECAN-00071","NH4","All","All","0.005",1,"Canterbury","Site","Site|All"
"ECAN-00071","TP","Lowland","Rural","0.0045",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00071","TON","Lowland","Rural","0.148",2,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00071","BDISC","Lowland","Rural","5.15",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00071","ECOLI","All","All","15",1,"Canterbury","Site","Site|All"
"ECAN-00071","DRP","All","Rural","0.0036",1,"Canterbury","Site","Site|Rural"
"ECAN-00071","TP","All","All","0.0045",1,"Canterbury","Site","Site|All"
"ECAN-00071","TN","Lowland","All","0.1965",1,"Canterbury","Site","Site|Lowland"
"ECAN-00071","BDISC","Lowland","All","5.15",1,"Canterbury","Site","Site|Lowland"
"ECAN-00071","ECOLI","Lowland","Rural","15",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00071","TN","All","Rural","0.1965",1,"Canterbury","Site","Site|Rural"
"ECAN-00071","NH4","Lowland","Rural","0.005",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00071","NH4","Lowland","All","0.005",1,"Canterbury","Site","Site|Lowland"
"ECAN-00071","BDISC","All","Rural","5.15",1,"Canterbury","Site","Site|Rural"
"ECAN-00072","TP","Lowland","Rural","0.014",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00072","NH4","Lowland","Rural","0.005",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00072","NH4","All","Rural","0.005",1,"Canterbury","Site","Site|Rural"
"ECAN-00072","TON","Lowland","All","0.42",3,"Canterbury","Site","Site|Lowland"
"ECAN-00072","BDISC","All","Rural","2.76",1,"Canterbury","Site","Site|Rural"
"ECAN-00072","TON","Lowland","Rural","0.42",3,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00072","TURB","Lowland","Rural","1.21",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00072","TP","All","All","0.014",2,"Canterbury","Site","Site|All"
"ECAN-00072","TP","Lowland","All","0.014",2,"Canterbury","Site","Site|Lowland"
"ECAN-00072","TURB","All","All","1.21",2,"Canterbury","Site","Site|All"
"ECAN-00072","TN","All","Rural","0.525",2,"Canterbury","Site","Site|Rural"
"ECAN-00072","TON","All","All","0.42",3,"Canterbury","Site","Site|All"
"ECAN-00072","TON","All","Rural","0.42",3,"Canterbury","Site","Site|Rural"
"ECAN-00072","ECOLI","Lowland","Rural","484",4,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00072","DRP","All","All","0.0081",2,"Canterbury","Site","Site|All"
"ECAN-00072","BDISC","Lowland","All","2.76",2,"Canterbury","Site","Site|Lowland"
"ECAN-00072","TN","Lowland","Rural","0.525",2,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00072","TURB","Lowland","All","1.21",2,"Canterbury","Site","Site|Lowland"
"ECAN-00072","TN","Lowland","All","0.525",2,"Canterbury","Site","Site|Lowland"
"ECAN-00072","NH4","Lowland","All","0.005",1,"Canterbury","Site","Site|Lowland"
"ECAN-00072","NH4","All","All","0.005",1,"Canterbury","Site","Site|All"
"ECAN-00072","BDISC","All","All","2.76",2,"Canterbury","Site","Site|All"
"ECAN-00072","BDISC","Lowland","Rural","2.76",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00072","ECOLI","All","Rural","484",4,"Canterbury","Site","Site|Rural"
"ECAN-00072","DRP","Lowland","All","0.0081",2,"Canterbury","Site","Site|Lowland"
"ECAN-00072","ECOLI","All","All","484",4,"Canterbury","Site","Site|All"
"ECAN-00072","DRP","All","Rural","0.0081",2,"Canterbury","Site","Site|Rural"
"ECAN-00072","TURB","All","Rural","1.21",2,"Canterbury","Site","Site|Rural"
"ECAN-00072","TP","All","Rural","0.014",2,"Canterbury","Site","Site|Rural"
"ECAN-00072","TN","All","All","0.525",3,"Canterbury","Site","Site|All"
"ECAN-00072","ECOLI","Lowland","All","484",4,"Canterbury","Site","Site|Lowland"
"ECAN-00072","DRP","Lowland","Rural","0.0081",2,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00079","TURB","All","Rural","1.37",2,"Canterbury","Site","Site|Rural"
"ECAN-00079","TON","All","Rural","4.8",4,"Canterbury","Site","Site|Rural"
"ECAN-00079","TURB","All","All","1.37",2,"Canterbury","Site","Site|All"
"ECAN-00079","BDISC","Lowland","All","2.58",2,"Canterbury","Site","Site|Lowland"
"ECAN-00079","TURB","Lowland","All","1.37",2,"Canterbury","Site","Site|Lowland"
"ECAN-00079","NH4","All","All","0.005",1,"Canterbury","Site","Site|All"
"ECAN-00079","NH4","Lowland","All","0.005",1,"Canterbury","Site","Site|Lowland"
"ECAN-00079","TN","Lowland","Rural","5",4,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00079","TN","Lowland","All","5",4,"Canterbury","Site","Site|Lowland"
"ECAN-00079","TP","All","All","0.013",2,"Canterbury","Site","Site|All"
"ECAN-00079","BDISC","All","Rural","2.58",1,"Canterbury","Site","Site|Rural"
"ECAN-00079","ECOLI","All","Rural","276",3,"Canterbury","Site","Site|Rural"
"ECAN-00079","TURB","Lowland","Rural","1.37",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00079","DRP","All","Rural","0.0072",2,"Canterbury","Site","Site|Rural"
"ECAN-00079","ECOLI","Lowland","All","276",3,"Canterbury","Site","Site|Lowland"
"ECAN-00079","TN","All","Rural","5",4,"Canterbury","Site","Site|Rural"
"ECAN-00079","DRP","Lowland","All","0.0072",2,"Canterbury","Site","Site|Lowland"
"ECAN-00079","TON","Lowland","All","4.8",4,"Canterbury","Site","Site|Lowland"
"ECAN-00079","DRP","Lowland","Rural","0.0072",2,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00079","ECOLI","All","All","276",4,"Canterbury","Site","Site|All"
"ECAN-00079","DRP","All","All","0.0072",2,"Canterbury","Site","Site|All"
"ECAN-00079","ECOLI","Lowland","Rural","276",3,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00079","TP","All","Rural","0.013",2,"Canterbury","Site","Site|Rural"
"ECAN-00079","TN","All","All","5",4,"Canterbury","Site","Site|All"
"ECAN-00079","TON","All","All","4.8",4,"Canterbury","Site","Site|All"
"ECAN-00079","BDISC","Lowland","Rural","2.58",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00079","BDISC","All","All","2.58",2,"Canterbury","Site","Site|All"
"ECAN-00079","NH4","Lowland","Rural","0.005",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00079","NH4","All","Rural","0.005",1,"Canterbury","Site","Site|Rural"
"ECAN-00079","TP","Lowland","Rural","0.013",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00079","TP","Lowland","All","0.013",2,"Canterbury","Site","Site|Lowland"
"ECAN-00079","TON","Lowland","Rural","4.8",4,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00080","TP","All","Rural","0.016",2,"Canterbury","Site","Site|Rural"
"ECAN-00080","TP","All","All","0.016",2,"Canterbury","Site","Site|All"
"ECAN-00080","TN","All","All","0.75",3,"Canterbury","Site","Site|All"
"ECAN-00080","TURB","Lowland","Rural","2.9",2,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00080","TON","Lowland","Rural","0.605",3,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00080","DRP","All","All","0.008",2,"Canterbury","Site","Site|All"
"ECAN-00080","ECOLI","Lowland","Rural","596",4,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00080","TON","All","Rural","0.605",3,"Canterbury","Site","Site|Rural"
"ECAN-00080","TP","Lowland","Rural","0.016",2,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00080","NH4","Lowland","All","0.005",1,"Canterbury","Site","Site|Lowland"
"ECAN-00080","TP","Lowland","All","0.016",2,"Canterbury","Site","Site|Lowland"
"ECAN-00080","NH4","All","All","0.005",1,"Canterbury","Site","Site|All"
"ECAN-00080","TURB","Lowland","All","2.9",3,"Canterbury","Site","Site|Lowland"
"ECAN-00080","BDISC","All","All","1.35",3,"Canterbury","Site","Site|All"
"ECAN-00080","DRP","Lowland","Rural","0.008",2,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00080","ECOLI","Lowland","All","596",4,"Canterbury","Site","Site|Lowland"
"ECAN-00080","BDISC","All","Rural","1.35",3,"Canterbury","Site","Site|Rural"
"ECAN-00080","ECOLI","All","Rural","596",4,"Canterbury","Site","Site|Rural"
"ECAN-00080","BDISC","Lowland","All","1.35",3,"Canterbury","Site","Site|Lowland"
"ECAN-00080","NH4","Lowland","Rural","0.005",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00080","BDISC","Lowland","Rural","1.35",3,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00080","TN","Lowland","All","0.75",3,"Canterbury","Site","Site|Lowland"
"ECAN-00080","TN","All","Rural","0.75",3,"Canterbury","Site","Site|Rural"
"ECAN-00080","TN","Lowland","Rural","0.75",3,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00080","DRP","Lowland","All","0.008",2,"Canterbury","Site","Site|Lowland"
"ECAN-00080","NH4","All","Rural","0.005",1,"Canterbury","Site","Site|Rural"
"ECAN-00080","TURB","All","All","2.9",3,"Canterbury","Site","Site|All"
"ECAN-00080","TON","Lowland","All","0.605",3,"Canterbury","Site","Site|Lowland"
"ECAN-00080","DRP","All","Rural","0.008",2,"Canterbury","Site","Site|Rural"
"ECAN-00080","TON","All","All","0.605",3,"Canterbury","Site","Site|All"
"ECAN-00080","TURB","All","Rural","2.9",3,"Canterbury","Site","Site|Rural"
"ECAN-00080","ECOLI","All","All","596",4,"Canterbury","Site","Site|All"
"ECAN-00081","TP","Lowland","All","0.026",3,"Canterbury","Site","Site|Lowland"
"ECAN-00081","ECOLI","Lowland","All","228",3,"Canterbury","Site","Site|Lowland"
"ECAN-00081","TURB","Lowland","All","1.51",2,"Canterbury","Site","Site|Lowland"
"ECAN-00081","DRP","Lowland","All","0.0179",3,"Canterbury","Site","Site|Lowland"
"ECAN-00081","NH4","All","All","0.005",1,"Canterbury","Site","Site|All"
"ECAN-00081","TP","All","Rural","0.026",3,"Canterbury","Site","Site|Rural"
"ECAN-00081","DRP","All","All","0.0179",3,"Canterbury","Site","Site|All"
"ECAN-00081","TN","All","All","4.4",4,"Canterbury","Site","Site|All"
"ECAN-00081","DRP","Lowland","Rural","0.0179",3,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00081","ECOLI","Lowland","Rural","228",3,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00081","TURB","All","All","1.51",2,"Canterbury","Site","Site|All"
"ECAN-00081","DRP","All","Rural","0.0179",3,"Canterbury","Site","Site|Rural"
"ECAN-00081","TURB","Lowland","Rural","1.51",2,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00081","NH4","Lowland","All","0.005",1,"Canterbury","Site","Site|Lowland"
"ECAN-00081","BDISC","Lowland","Rural","2.3",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00081","BDISC","Lowland","All","2.3",2,"Canterbury","Site","Site|Lowland"
"ECAN-00081","TN","All","Rural","4.4",4,"Canterbury","Site","Site|Rural"
"ECAN-00081","NH4","All","Rural","0.005",1,"Canterbury","Site","Site|Rural"
"ECAN-00081","TON","All","Rural","3.9",4,"Canterbury","Site","Site|Rural"
"ECAN-00081","TURB","All","Rural","1.51",2,"Canterbury","Site","Site|Rural"
"ECAN-00081","TP","All","All","0.026",3,"Canterbury","Site","Site|All"
"ECAN-00081","BDISC","All","Rural","2.3",2,"Canterbury","Site","Site|Rural"
"ECAN-00081","TN","Lowland","All","4.4",4,"Canterbury","Site","Site|Lowland"
"ECAN-00081","ECOLI","All","All","228",3,"Canterbury","Site","Site|All"
"ECAN-00081","TN","Lowland","Rural","4.4",4,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00081","ECOLI","All","Rural","228",3,"Canterbury","Site","Site|Rural"
"ECAN-00081","NH4","Lowland","Rural","0.005",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00081","TP","Lowland","Rural","0.026",2,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00081","BDISC","All","All","2.3",2,"Canterbury","Site","Site|All"
"ECAN-00081","TON","Lowland","All","3.9",4,"Canterbury","Site","Site|Lowland"
"ECAN-00081","TON","All","All","3.9",4,"Canterbury","Site","Site|All"
"ECAN-00081","TON","Lowland","Rural","3.9",4,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00082","TN","Lowland","All","4.4",4,"Canterbury","Site","Site|Lowland"
"ECAN-00082","NH4","Lowland","Rural","0.0075",2,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00082","TURB","All","Rural","1.99",2,"Canterbury","Site","Site|Rural"
"ECAN-00082","TON","Lowland","Rural","4.15",4,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00082","TP","All","All","0.0185",2,"Canterbury","Site","Site|All"
"ECAN-00082","NH4","All","Rural","0.0075",3,"Canterbury","Site","Site|Rural"
"ECAN-00082","TP","All","Rural","0.0185",2,"Canterbury","Site","Site|Rural"
"ECAN-00082","DRP","All","All","0.0132",3,"Canterbury","Site","Site|All"
"ECAN-00082","TN","All","All","4.4",4,"Canterbury","Site","Site|All"
"ECAN-00082","TP","Lowland","Rural","0.0185",2,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00082","TN","All","Rural","4.4",4,"Canterbury","Site","Site|Rural"
"ECAN-00082","ECOLI","Lowland","All","488",4,"Canterbury","Site","Site|Lowland"
"ECAN-00082","TURB","Lowland","All","1.99",2,"Canterbury","Site","Site|Lowland"
"ECAN-00082","TP","Lowland","All","0.0185",2,"Canterbury","Site","Site|Lowland"
"ECAN-00082","TN","Lowland","Rural","4.4",4,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00082","ECOLI","All","All","488",4,"Canterbury","Site","Site|All"
"ECAN-00082","ECOLI","Lowland","Rural","488",4,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00082","NH4","All","All","0.0075",3,"Canterbury","Site","Site|All"
"ECAN-00082","TON","All","All","4.15",4,"Canterbury","Site","Site|All"
"ECAN-00082","TURB","All","All","1.99",2,"Canterbury","Site","Site|All"
"ECAN-00082","TON","Lowland","All","4.15",4,"Canterbury","Site","Site|Lowland"
"ECAN-00082","DRP","Lowland","All","0.0132",3,"Canterbury","Site","Site|Lowland"
"ECAN-00082","DRP","Lowland","Rural","0.0132",3,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00082","DRP","All","Rural","0.0132",3,"Canterbury","Site","Site|Rural"
"ECAN-00082","NH4","Lowland","All","0.0075",3,"Canterbury","Site","Site|Lowland"
"ECAN-00082","TURB","Lowland","Rural","1.99",2,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00082","ECOLI","All","Rural","488",4,"Canterbury","Site","Site|Rural"
"ECAN-00082","TON","All","Rural","4.15",4,"Canterbury","Site","Site|Rural"
"ECAN-00083","TP","Lowland","Urban","0.012",1,"Canterbury","Site","Site|Lowland|Urban"
"ECAN-00083","ECOLI","Lowland","All","145",2,"Canterbury","Site","Site|Lowland"
"ECAN-00083","DRP","Lowland","Urban","0.0071",1,"Canterbury","Site","Site|Lowland|Urban"
"ECAN-00083","TURB","All","Urban","0.8",1,"Canterbury","Site","Site|Urban"
"ECAN-00083","TON","Lowland","All","0.43",3,"Canterbury","Site","Site|Lowland"
"ECAN-00083","TON","Lowland","Urban","0.43",2,"Canterbury","Site","Site|Lowland|Urban"
"ECAN-00083","TN","Lowland","All","0.505",2,"Canterbury","Site","Site|Lowland"
"ECAN-00083","NH4","Lowland","All","0.005",1,"Canterbury","Site","Site|Lowland"
"ECAN-00083","TN","All","Urban","0.505",1,"Canterbury","Site","Site|Urban"
"ECAN-00083","NH4","All","All","0.005",1,"Canterbury","Site","Site|All"
"ECAN-00083","DRP","All","Urban","0.0071",1,"Canterbury","Site","Site|Urban"
"ECAN-00083","ECOLI","All","All","145",3,"Canterbury","Site","Site|All"
"ECAN-00083","TP","All","All","0.012",2,"Canterbury","Site","Site|All"
"ECAN-00083","NH4","All","Urban","0.005",1,"Canterbury","Site","Site|Urban"
"ECAN-00083","BDISC","All","Urban","4.51",1,"Canterbury","Site","Site|Urban"
"ECAN-00083","DRP","All","All","0.0071",2,"Canterbury","Site","Site|All"
"ECAN-00083","TON","All","Urban","0.43",2,"Canterbury","Site","Site|Urban"
"ECAN-00083","NH4","Lowland","Urban","0.005",1,"Canterbury","Site","Site|Lowland|Urban"
"ECAN-00083","TURB","All","All","0.8",1,"Canterbury","Site","Site|All"
"ECAN-00083","ECOLI","Lowland","Urban","145",1,"Canterbury","Site","Site|Lowland|Urban"
"ECAN-00083","ECOLI","All","Urban","145",1,"Canterbury","Site","Site|Urban"
"ECAN-00083","BDISC","Lowland","Urban","4.51",1,"Canterbury","Site","Site|Lowland|Urban"
"ECAN-00083","TN","Lowland","Urban","0.505",1,"Canterbury","Site","Site|Lowland|Urban"
"ECAN-00083","TURB","Lowland","Urban","0.8",1,"Canterbury","Site","Site|Lowland|Urban"
"ECAN-00083","TP","Lowland","All","0.012",1,"Canterbury","Site","Site|Lowland"
"ECAN-00083","TN","All","All","0.505",3,"Canterbury","Site","Site|All"
"ECAN-00083","TP","All","Urban","0.012",1,"Canterbury","Site","Site|Urban"
"ECAN-00083","TON","All","All","0.43",3,"Canterbury","Site","Site|All"
"ECAN-00083","BDISC","Lowland","All","4.51",1,"Canterbury","Site","Site|Lowland"
"ECAN-00083","TURB","Lowland","All","0.8",1,"Canterbury","Site","Site|Lowland"
"ECAN-00083","BDISC","All","All","4.51",1,"Canterbury","Site","Site|All"
"ECAN-00083","DRP","Lowland","All","0.0071",2,"Canterbury","Site","Site|Lowland"
"ECAN-00084","ECOLI","Lowland","Rural","548",4,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00084","TURB","All","Rural","2.2",2,"Canterbury","Site","Site|Rural"
"ECAN-00084","TP","Lowland","All","0.032",3,"Canterbury","Site","Site|Lowland"
"ECAN-00084","TON","Lowland","Rural","0.034",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00084","TP","All","Rural","0.032",3,"Canterbury","Site","Site|Rural"
"ECAN-00084","TN","All","All","0.1915",1,"Canterbury","Site","Site|All"
"ECAN-00084","TON","All","Rural","0.034",1,"Canterbury","Site","Site|Rural"
"ECAN-00084","ECOLI","All","Rural","548",4,"Canterbury","Site","Site|Rural"
"ECAN-00084","TP","Lowland","Rural","0.032",3,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00084","TN","All","Rural","0.1915",1,"Canterbury","Site","Site|Rural"
"ECAN-00084","ECOLI","All","All","548",4,"Canterbury","Site","Site|All"
"ECAN-00084","DRP","All","Rural","0.018",4,"Canterbury","Site","Site|Rural"
"ECAN-00084","TON","Lowland","All","0.034",1,"Canterbury","Site","Site|Lowland"
"ECAN-00084","TURB","All","All","2.2",3,"Canterbury","Site","Site|All"
"ECAN-00084","DRP","Lowland","Rural","0.018",3,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00084","NH4","All","Rural","0.008",3,"Canterbury","Site","Site|Rural"
"ECAN-00084","NH4","All","All","0.008",3,"Canterbury","Site","Site|All"
"ECAN-00084","TN","Lowland","All","0.1915",1,"Canterbury","Site","Site|Lowland"
"ECAN-00084","TON","All","All","0.034",1,"Canterbury","Site","Site|All"
"ECAN-00084","ECOLI","Lowland","All","548",4,"Canterbury","Site","Site|Lowland"
"ECAN-00084","TN","Lowland","Rural","0.1915",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00084","NH4","Lowland","All","0.008",3,"Canterbury","Site","Site|Lowland"
"ECAN-00084","DRP","Lowland","All","0.018",3,"Canterbury","Site","Site|Lowland"
"ECAN-00084","DRP","All","All","0.018",3,"Canterbury","Site","Site|All"
"ECAN-00084","TURB","Lowland","Rural","2.2",2,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00084","NH4","Lowland","Rural","0.008",3,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00084","TURB","Lowland","All","2.2",2,"Canterbury","Site","Site|Lowland"
"ECAN-00084","TP","All","All","0.032",3,"Canterbury","Site","Site|All"
"ECAN-00085","DRP","All","Rural","0.0127",3,"Canterbury","Site","Site|Rural"
"ECAN-00085","NH4","All","All","0.006",3,"Canterbury","Site","Site|All"
"ECAN-00085","TON","All","Rural","3.5",4,"Canterbury","Site","Site|Rural"
"ECAN-00085","TP","Lowland","All","0.0195",2,"Canterbury","Site","Site|Lowland"
"ECAN-00085","NH4","Lowland","Rural","0.006",2,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00085","TP","All","All","0.0195",2,"Canterbury","Site","Site|All"
"ECAN-00085","TN","Lowland","All","3.8",4,"Canterbury","Site","Site|Lowland"
"ECAN-00085","ECOLI","Lowland","Rural","158",2,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00085","ECOLI","All","Rural","158",3,"Canterbury","Site","Site|Rural"
"ECAN-00085","TN","All","Rural","3.8",4,"Canterbury","Site","Site|Rural"
"ECAN-00085","TN","Lowland","Rural","3.8",4,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00085","DRP","Lowland","Rural","0.0127",3,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00085","TON","All","All","3.5",4,"Canterbury","Site","Site|All"
"ECAN-00085","NH4","All","Rural","0.006",3,"Canterbury","Site","Site|Rural"
"ECAN-00085","TURB","All","All","1.78",2,"Canterbury","Site","Site|All"
"ECAN-00085","DRP","All","All","0.0127",3,"Canterbury","Site","Site|All"
"ECAN-00085","TP","Lowland","Rural","0.0195",2,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00085","TURB","Lowland","All","1.78",2,"Canterbury","Site","Site|Lowland"
"ECAN-00085","TN","All","All","3.8",4,"Canterbury","Site","Site|All"
"ECAN-00085","TP","All","Rural","0.0195",2,"Canterbury","Site","Site|Rural"
"ECAN-00085","TURB","Lowland","Rural","1.78",2,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00085","TON","Lowland","Rural","3.5",4,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00085","ECOLI","All","All","158",3,"Canterbury","Site","Site|All"
"ECAN-00085","NH4","Lowland","All","0.006",2,"Canterbury","Site","Site|Lowland"
"ECAN-00085","ECOLI","Lowland","All","158",3,"Canterbury","Site","Site|Lowland"
"ECAN-00085","DRP","Lowland","All","0.0127",3,"Canterbury","Site","Site|Lowland"
"ECAN-00085","TURB","All","Rural","1.78",2,"Canterbury","Site","Site|Rural"
"ECAN-00085","TON","Lowland","All","3.5",4,"Canterbury","Site","Site|Lowland"
"ECAN-00086","TN","Lowland","All","5.9",4,"Canterbury","Site","Site|Lowland"
"ECAN-00086","TP","All","Rural","0.014",2,"Canterbury","Site","Site|Rural"
"ECAN-00086","DRP","All","Rural","0.0107",3,"Canterbury","Site","Site|Rural"
"ECAN-00086","TP","Lowland","All","0.014",2,"Canterbury","Site","Site|Lowland"
"ECAN-00086","TON","All","Rural","5.55",4,"Canterbury","Site","Site|Rural"
"ECAN-00086","ECOLI","All","Rural","224",3,"Canterbury","Site","Site|Rural"
"ECAN-00086","ECOLI","Lowland","Rural","224",3,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00086","ECOLI","Lowland","All","224",3,"Canterbury","Site","Site|Lowland"
"ECAN-00086","BDISC","Lowland","All","5.16",1,"Canterbury","Site","Site|Lowland"
"ECAN-00086","TN","All","All","5.9",4,"Canterbury","Site","Site|All"
"ECAN-00086","DRP","Lowland","All","0.0107",2,"Canterbury","Site","Site|Lowland"
"ECAN-00086","TN","All","Rural","5.9",4,"Canterbury","Site","Site|Rural"
"ECAN-00086","TURB","Lowland","Rural","0.41",1,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00086","TN","Lowland","Rural","5.9",4,"Canterbury","Site","Site|Lowland|Rural"
"ECAN-00086","TURB","All","Rural","0.41",1,"Canterbury","Site","Site|Rural"
