"","SiteID","CouncilSiteID","LawaSiteID","SWQuality","SWQAltitude","SWQLanduse","SWQFrequencyAll","SWQFrequencyLast5","Region","Agency","Lat","Long"
"564","Whanganui at Te Rewa","Whanganui at Te Rewa","HRC-00059","Yes","Lowland","Rural","Monthly","Monthly","Horizons","HRC","-39.7694","175.16185"
"565","Whanganui at Pipiriki","Whanganui at Pipiriki","HRC-00060","Yes","Lowland","Forest","Monthly","Monthly","Horizons","HRC","-39.47961","175.04452"
"566","Whanganui at Wades Landing","Whanganui at Wades Landing","HRC-00061","Yes","Lowland","Rural","Monthly","Monthly","Horizons","HRC","-39.11164","175.06128"
"567","Whanganui at Te Maire","Whanganui at Te Maire","HRC-00062","Yes","Upland","Forest","Monthly","Monthly","Horizons","HRC","-38.94251","175.18891"
"568","Whanganui at Cherry Grove","Whanganui at Cherry Grove","HRC-00063","Yes","Upland","Forest","Monthly","Monthly","Horizons","HRC","-38.89163","175.25534"
"569","Mangawhero at u/s Ohakune STP","Mangawhero at u/s Ohakune STP","HRC-00064","Yes","Upland","Rural","Monthly","Monthly","Horizons","HRC","-39.40901","175.38394"
"570","Mangaehuehu at u/s Rangataua STP","Mangaehuehu at u/s Rangataua STP","HRC-00065","Yes","Upland","Forest","Monthly","Monthly","Horizons","HRC","-39.4307399999999","175.46372"
"571","Makotuku at Above Sewage Plant","Makotuku at Above Sewage Plant","HRC-00066","Yes","Upland","Rural","Monthly","Monthly","Horizons","HRC","-39.43825","175.28904"
"572","Pongaroa at u/s Pongaroa STP","Pongaroa at u/s Pongaroa STP","HRC-00067","Yes","Lowland","Rural","Monthly","Monthly","Horizons","HRC","-40.5497","176.20633"
"573","Rangitikei at u/s Bulls STP","Rangitikei at u/s Bulls STP","HRC-00069","Yes","Lowland","Rural","Monthly","Monthly","Horizons","HRC","-40.18952","175.37738"
"574","Rangitawa Stream at us Halcombe oxpond","Rangitawa Stream at us Halcombe oxpond","HRC-00070","Yes","Lowland","Rural","Monthly","Monthly","Horizons","HRC","-40.13316","175.48576"
"575","Whangaehu at u/s Winstone Pulp","Whangaehu at u/s Winstone Pulp","HRC-00071","Yes","Upland","Rural","Monthly","Monthly","Horizons","HRC","-39.46329","175.58116"
"576","Waitangi at u/s Waiouru STP","Waitangi at u/s Waiouru STP","HRC-00072","Yes","Upland","Rural","Monthly","Monthly","Horizons","HRC","-39.4615","175.65899"
"577","Piakatutu at u/s Sanson STP","Piakatutu at u/s Sanson STP","HRC-00073","Yes","Lowland","Rural","Monthly","Monthly","Horizons","HRC","-40.2149499999999","175.41119"
"578","Mangaore at u/s Shannon STP","Mangaore at u/s Shannon STP","HRC-00074","Yes","Lowland","Forest","Monthly","Monthly","Horizons","HRC","-40.53773","175.40034"
"579","Mangatera at Dannevirke","Mangatera at Dannevirke","HRC-00075","Yes","Lowland","Rural","Monthly","Monthly","Horizons","HRC","-40.22455","176.10159"
"580","Mangaatua at u/s Woodville STP","Mangaatua at u/s Woodville STP","HRC-00076","Yes","Lowland","Rural","Monthly","Monthly","Horizons","HRC","-40.34449","175.85389"
"581","Makakahi at u/s Eketahuna STP","Makakahi at u/s Eketahuna STP","HRC-00077","Yes","Upland","Rural","Monthly","Monthly","Horizons","HRC","-40.65175","175.7037"
"582","Oroua at U/S AFFCO Feilding","Oroua at U/S AFFCO Feilding","HRC-00078","Yes","Lowland","Rural","Monthly","Monthly","Horizons","HRC","-40.23195","175.58226"
"583","Oroua at U/S Feilding STP","Oroua at U/S Feilding STP","HRC-00079","Yes","Lowland","Rural","Monthly","Monthly","Horizons","HRC","-40.26253","175.54461"
"584","Manawatu at u/s PNCC STP","Manawatu at u/s PNCC STP","HRC-00080","Yes","Lowland","Rural","Monthly","Monthly","Horizons","HRC","-40.3878299999999","175.58234"
"585","Manawatu at us Fonterra Longburn","Manawatu at us Fonterra Longburn","HRC-00081","Yes","Lowland","Rural","Monthly","Monthly","Horizons","HRC","-40.39832","175.55681"
"586","Manawatu at u/s PPCS Shannon","Manawatu at u/s PPCS Shannon","HRC-00082","Yes","Lowland","Rural","Monthly","Monthly","Horizons","HRC","-40.5260299999999","175.39992"
"587","Mangatainoka at u/s Pahiatua STP","Mangatainoka at u/s Pahiatua STP","HRC-00083","Yes","Lowland","Rural","Monthly","Monthly","Horizons","HRC","-40.4394399999999","175.84022"
"588","Tutaenui Stream at u/s Marton STP","Tutaenui Stream at u/s Marton STP","HRC-00085","Yes","Lowland","Rural","Monthly","Monthly","Horizons","HRC","-40.10551","175.38734"
"589","Mangarangiora Trib at US Norsewood STP","Mangarangiora Trib at US Norsewood STP","HRC-00086","Yes","Upland","Rural","Monthly","Monthly","Horizons","HRC","-40.08064","176.2229"
"590","Unnamed Trib of Waipu at us Ratana STP","Unnamed Trib of Waipu at us Ratana STP","HRC-00087","Yes","Lowland","Rural","Monthly","Monthly","Horizons","HRC","-40.04013","175.16846"
"591","Oroua Trib at U/S Kimbolton STP","Oroua Trib at U/S Kimbolton STP","HRC-00088","Yes","Upland","Rural","Monthly","Monthly","Horizons","HRC","-40.0621399999999","175.79276"
"592","Mowhanau Stream at Footbridge","Mowhanau Stream at Footbridge","HRC-00089","Yes","Lowland","Rural","Monthly","Monthly","Horizons","HRC","-39.8866699999999","174.90126"
"593","Mangatainoka at Scarborough Konini Rd","Mangatainoka at Scarborough Konini Rd","HRC-00343","Yes","Lowland","Rural","Monthly","Monthly","Horizons","HRC","-40.47566","175.79573"
"594","Mangatainoka at u/s Tiraumea Confluence","Mangatainoka at u/s Tiraumea Confluence","HRC-00344","Yes","Lowland","Rural","Monthly","Monthly","Horizons","HRC","-40.40263","175.88269"
"595","Oroua at Mangawhata","Oroua at Mangawhata","LAWA-100248","Yes","Lowland","Rural","Monthly","Monthly","Horizons","HRC","-40.392866","175.435158"
"596","Rangitikei @ Kakariki","Rangitikei @ Kakariki","NRWQN-00018","Yes","Lowland","Rural","Monthly","Monthly","Horizons","HRC","-40.12504","175.44437"
"597","Whanganui @ Paetawa","Whanganui @ Paetawa","NRWQN-00019","Yes","Lowland","Rural","Monthly","Monthly","Horizons","HRC","-39.7868799999999","175.14255"
"598","Waihopai River at Craiglochart","Waihopai River at Craiglochart","MDC-00030","true","Upland","Rural","Monthly","Monthly","Marlborough","MDC","-41.62117201","173.68897967"
"599","Branch River at Weir Intake","Branch River at Weir Intake","MDC-00005","true","Upland","Exotic","Monthly","Monthly","Marlborough","MDC","-41.70014713","173.18326957"
"600","Awatere River at Awapiri","Awatere River at Awapiri","MDC-00003","true","Upland","Rural","Monthly","Monthly","Marlborough","MDC","-41.83477611","173.73081669"
"601","Graham River at Road Bridge","Graham River at Road Bridge","MDC-00010","true","Lowland","Native","Monthly","Monthly","Marlborough","MDC","-41.27076198","174.07392726"
"602","Are Are Creek at Kaituna Tuamarina Track","Are Are Creek at Kaituna Tuamarina Track","MDC-00001","true","Lowland","Rural","Monthly","Monthly","Marlborough","MDC","-41.46644209","173.82486088"
"603","Kaituna River at Higgins Bridge","Kaituna River at Higgins Bridge","MDC-00012","true","Lowland","Rural","Monthly","Monthly","Marlborough","MDC","-41.31128476","173.77473321"
"604","Doctors Creek Upstream Taylor","Doctors Creek Upstream Taylor","MDC-00008","true","Lowland","Rural","Monthly","Monthly","Marlborough","MDC","-41.51472761","173.94246076"
"605","Mill Creek at Ormonds","Mill Creek at Ormonds","MDC-00013","true","Upland","Rural","Monthly","Monthly","Marlborough","MDC","-41.56218999","173.5138337"
"606","Cullen Creek at Road Bridge","Cullen Creek at Road Bridge","MDC-00006","true","Lowland","Exotic","Monthly","Monthly","Marlborough","MDC","-41.29465472","173.85758011"
"607","Omaka River at Hawkesbury Road Bridge","Omaka River at Hawkesbury Road Bridge","MDC-00015","true","Lowland","Rural","Monthly","Monthly","Marlborough","MDC","-41.52290352","173.81681618"
"608","Waitohi River at State Highway One","Waitohi River at State Highway One","MDC-00034","true","Lowland","Rural","Monthly","Monthly","Marlborough","MDC","-41.29364252","174.00495969"
"609","Kenepuru Stream at Kenepuru Head","Kenepuru Stream at Kenepuru Head","MDC-00011","true","Lowland","Rural","Monthly","Monthly","Marlborough","MDC","-41.16612951","174.12387854"
"610","Murphys Creek at Nelson Street","Murphys Creek at Nelson Street","MDC-00014","true","Lowland","Urban","Monthly","Monthly","Marlborough","MDC","-41.50874417","173.94167897"
"611","Rai River at Rai Falls","Rai River at Rai Falls","MDC-00022","true","Lowland","Rural","Monthly","Monthly","Marlborough","MDC","-41.28556058","173.57463968"
"612","Ohinemahuta River at Northbank Road","Onamalutu River at Northbank Road","MDC-00016","true","Lowland","Exotic","Monthly","Monthly","Marlborough","MDC","-41.47790727","173.78116979"
"613","Opaoa River at Hammerichs Road","Opawa River at Hammerichs Road","MDC-00019","true","Lowland","Rural","Monthly","Monthly","Marlborough","MDC","-41.48709991","173.90917839"
"614","Opouri River at Tunakino Valley Road","Opouri River at Tunakino Valley Road","MDC-00017","true","Lowland","Rural","Monthly","Monthly","Marlborough","MDC","-41.21217636","173.62272553"
"615","Tuamarina River at State Highway One","Tuamarina River at State Highway One","MDC-00025","true","Lowland","Rural","Monthly","Monthly","Marlborough","MDC","-41.43823364","173.96463451"
"616","Flaxbourne River at Quarry","Flaxbourne River at Quarry","MDC-00009","true","Lowland","Rural","Monthly","Monthly","Marlborough","MDC","-41.83359628","174.17396926"
"617","Waima (Ure) River at SH1 Bridge","Waima (Ure) River at SH1 Bridge","MDC-00027","true","Lowland","Rural","Monthly","Monthly","Marlborough","MDC","-41.90198596","174.11131256"
"618","Awatere River at River Mouth","Awatere River at River Mouth","MDC-00002","true","Lowland","Rural","Monthly","Monthly","Marlborough","MDC","-41.60808432","174.15146174"
"619","Duncan Stream at Outlet","Duncan Stream at Outlet","MDC-00007","true","Lowland","Rural","Monthly","Monthly","Marlborough","MDC","-41.28193721","173.90219322"
"620","Te Hoiere/Pelorus River at Kahikatea Flat","Pelorus River at Kahikatea Flat","MDC-00021","true","Lowland","Native","Monthly","Monthly","Marlborough","MDC","-41.30153522","173.56840131"
"621","Te Hoiere/Pelorus River at Fishermans Flat","Pelorus River at Fishermans Flat","MDC-00020","true","Lowland","Rural","Monthly","Monthly","Marlborough","MDC","-41.30073927","173.71156417"
"622","Wakamarina River at SH6","Wakamarina River at SH6","MDC-00031","true","Lowland","Exotic","Monthly","Monthly","Marlborough","MDC","-41.29102334","173.66894164"
"623","Waihopai River at SH63 Bridge","Waihopai River at SH63 Bridge","MDC-00029","true","Lowland","Rural","Monthly","Monthly","Marlborough","MDC","-41.52835529","173.73221222"
"624","Opaoa River at Swamp Road","Opawa River at Swamp Road","MDC-00018","true","Lowland","Rural","Monthly","Monthly","Marlborough","MDC","-41.51726924","174.01732797"
"625","Taylor River at Rail Bridge","Taylor River at Rail Bridge","MDC-00026","true","Lowland","Rural","Monthly","Monthly","Marlborough","MDC","-41.51209271","173.96045758"
"626","Wairau Diversion at Neals Road Bridge","Wairau Diversion at Neals Road Bridge","MDC-00028","true","Lowland","Rural","Monthly","Monthly","Marlborough","MDC","-41.44231908","174.00610115"
"627","Ronga River at Upstream Rai River","Ronga River at Upstream Rai River","MDC-00023","true","Lowland","Rural","Monthly","Monthly","Marlborough","MDC","-41.21043507","173.59601344"
"628","Spring Creek at Wairau River Floodgates","Spring Creek at Wairau River Floodgates","MDC-00024","true","Lowland","Rural","Unstated","Unstated","Marlborough","MDC","-41.44547299","173.97029634"
"629","Black Birch Stream at Awatere Intake","Black Birch Stream at Awatere Intake","MDC-00004","true","Upland","Rural","Monthly","Monthly","Marlborough","MDC","-41.70749614","173.88026864"
"630","Maitai South Branch at Intake","Maitai South Branch at Intake","NCC-00016","true","Upland","Native","Quarterly","Quarterly","Nelson","NCC","-41.29941726","173.36691412"
"631","Lud at 4.7km","Lud at 4.7km","NCC-00030","true","Lowland","Rural","Quarterly","Quarterly","Nelson","NCC","-41.25036732","173.3815591"
"632","Todds at SH6","Todds at SH6","NCC-00021","true","Lowland","Rural","Quarterly","Quarterly","Nelson","NCC","-41.21402686","173.33620841"
"633","Whangamoa at Kokorua Bridge","Whangamoa at Kokorua Bridge","NCC-00034","true","Lowland","Rural","Quarterly","Quarterly","Nelson","NCC","-41.12889597","173.5411636"
"634","Collins at SH6","Collins at SH6","NCC-00038","true","Lowland","Exotic","Quarterly","Quarterly","Nelson","NCC","-41.15972008","173.53368155"
"635","Brook at Motor Camp","Brook at Motor Camp","NCC-00012","true","Lowland","Native","Quarterly","Quarterly","Nelson","NCC","-41.31154835","173.29221908"
"636","Hillwood at Glen Rd","Hillwood at Glen Rd","NCC-00040","true","Lowland","Rural","Quarterly","Quarterly","Nelson","NCC","-41.20348936","173.35949584"
"637","Brook at Manuka St","Brook at Manuka St","NCC-00010","true","Lowland","Urban","Quarterly","Quarterly","Nelson","NCC","-41.27825433","173.28918088"
"638","Brook at Burn Pl","Brook at Burn Pl","NCC-00011","true","Lowland","Exotic","Bimonthly","Quarterly","Nelson","NCC","-41.28921044","173.29170139"
"639","Wakapuaka at Maori Pa Rd","Wakapuaka at Maori Pa Rd","NCC-00025","true","Lowland","Rural","Quarterly","Quarterly","Nelson","NCC","-41.18987457","173.41924727"
"640","Wakapuaka at Duckpond Rd","Wakapuaka at Duckpond Rd","NCC-00028","true","Lowland","Exotic","Quarterly","Quarterly","Nelson","NCC","-41.2292104","173.40200646"
"641","Maitai at Riverside","Maitai at Riverside","NCC-00013","true","Lowland","Urban","Quarterly","Quarterly","Nelson","NCC","-41.27159588","173.28985592"
"642","Dencker at Kokorua Rd","Dencker at Kokorua Rd","NCC-00039","true","Lowland","Exotic","Quarterly","Quarterly","Nelson","NCC","-41.14096842","173.53693741"
"643","Groom at Maitai Confluence","Groom at Maitai Confluence","NCC-00018","true","Lowland","Exotic","Quarterly","Quarterly","Nelson","NCC","-41.2881737","173.32561357"
"644","Poorman at Barnicoat Walkway","Poorman at Barnicoat Walkway","NCC-00005","true","Upland","Exotic","Quarterly","Quarterly","Nelson","NCC","-41.32811127","173.26330279"
"645","Poorman at Seaview Rd","Poorman at Seaview Rd","NCC-00004","true","Lowland","Urban","Quarterly","Quarterly","Nelson","NCC","-41.30323727","173.22694876"
"646","Teal at 1.9km","Teal at 1.9km","NCC-00032","true","Lowland","Native","Quarterly","Quarterly","Nelson","NCC","-41.24010444","173.40098724"
"647","Maitai at Groom Rd","Maitai at Groom Rd","NCC-00015","true","Lowland","Exotic","Quarterly","Quarterly","Nelson","NCC","-41.28842246","173.32683295"
"648","Sharland at Maitai Confluence","Sharland at Maitai Confluence","NCC-00017","true","Lowland","Exotic","Quarterly","Quarterly","Nelson","NCC","-41.27530175","173.32872569"
"649","Orphanage at Saxton Rd East","Orphanage at Saxton Rd East","NCC-00002","true","Lowland","Rural","Quarterly","Quarterly","Nelson","NCC","-41.32696384","173.21751917"
"650","Lud at SH6","Lud at SH6","NCC-00029","true","Lowland","Rural","Quarterly","Quarterly","Nelson","NCC","-41.21740564","173.39549217"
"651","Whangamoa at Hippolite Rd","Whangamoa at Hippolite Rd","NCC-00036","true","Lowland","Exotic","Quarterly","Quarterly","Nelson","NCC","-41.18887274","173.48406216"
"652","Jenkins at Pascoe St","Jenkins at Pascoe St","NCC-00006","true","Lowland","Urban","Monthly","Quarterly","Nelson","NCC","-41.295048","173.24084684"
"653","York at Waimea Rd","York at Waimea Rd","NCC-00009","true","Lowland","Rural","Quarterly","Quarterly","Nelson","NCC","-41.29575659","173.26673193"
"654","Awanui at FNDC","100363","NRC-00016","true","Lowland","Rural","Monthly","Monthly","Northland","NRC",NA,NA
"655","Awanui at Waihue Channel","100370","NRC-00017","true","Lowland","Rural","Monthly","Monthly","Northland","NRC",NA,NA
"656","Hakaru at Topuni","109021","NRC-00018","true","Lowland","Rural","Monthly","Monthly","Northland","NRC",NA,NA
"657","Hatea at Mair Park","100194","NRC-00019","true","Lowland","Urban","Monthly","Monthly","Northland","NRC",NA,NA
"658","Kaeo at Dip Road","102674","NRC-00020","true","Lowland","Rural","Monthly","Monthly","Northland","NRC",NA,NA
"659","Kaihu at Gorge","102256","NRC-00006","true","Lowland","Rural","Monthly","Monthly","Northland","NRC",NA,NA
"660","Kerikeri at Stone Store","101530","NRC-00021","true","Lowland","Rural","Monthly","Monthly","Northland","NRC",NA,NA
"661","Mangahahuru at Apotu Road","100281","NRC-00014","true","Lowland","Rural","Monthly","Monthly","Northland","NRC",NA,NA
"662","Mangahahuru at Main Road","100237","NRC-00013","true","Lowland","Exotic","Monthly","Monthly","Northland","NRC",NA,NA
"663","Mangakahia at Titoki","101038","NRWQN-00021","true","Lowland","Rural","Monthly","Monthly","Northland","NRC",NA,NA
"664","Mangakahia at Twin Bridges","109096","NRC-00009","true","Lowland","Rural","Monthly","Monthly","Northland","NRC",NA,NA
"665","Mangamuka at Iwitaua Road","108978","NRC-00022","true","Lowland","Native","Monthly","Monthly","Northland","NRC",NA,NA
"666","Manganui at Mititai Road","102257","NRC-00002","true","Lowland","Rural","Monthly","Monthly","Northland","NRC",NA,NA
"667","Mangere at Knight Road","101625","NRC-00001","true","Lowland","Rural","Monthly","Monthly","Northland","NRC",NA,NA
"668","Opouteke at Suspension Bridge","102258","NRC-00008","true","Lowland","Exotic","Monthly","Monthly","Northland","NRC",NA,NA
"669","Oruru at Oruru Road","108979","NRC-00024","true","Lowland","Rural","Monthly","Monthly","Northland","NRC",NA,NA
"670","Otaika at Otaika Valley Road","110431","NRC-00045","true","Lowland","Rural","Monthly","Monthly","Northland","NRC",NA,NA
"671","Punakitere at Taheke","105231","NRC-00005","true","Lowland","Rural","Monthly","Monthly","Northland","NRC",NA,NA
"672","Ruakaka at Flyger Road","105008","NRC-00026","true","Lowland","Rural","Monthly","Monthly","Northland","NRC",NA,NA
"673","Utakura at Okaka Road","109020","NRC-00027","true","Lowland","Rural","Monthly","Monthly","Northland","NRC",NA,NA
"674","Victoria at Victoria Valley Road","105532","NRC-00015","true","Lowland","Native","Monthly","Monthly","Northland","NRC",NA,NA
"675","Waiarohia at Second Avenue","108359","NRC-00004","true","Lowland","Urban","Monthly","Monthly","Northland","NRC",NA,NA
"676","Waiharakeke at Stringers Road","100007","NRC-00028","true","Lowland","Rural","Monthly","Monthly","Northland","NRC",NA,NA
"677","Waimamaku at SH12","109098","NRC-00029","true","Lowland","Rural","Monthly","Monthly","Northland","NRC",NA,NA
"678","Waiotu at SH1","102248","NRC-00012","true","Lowland","Rural","Monthly","Monthly","Northland","NRC",NA,NA
"679","Waipao at Draffin Road","108941","NRC-00030","true","Lowland","Rural","Monthly","Monthly","Northland","NRC",NA,NA
"680","Waipapa at Landing","101524","NRC-00031","true","Lowland","Rural","Monthly","Monthly","Northland","NRC",NA,NA
"681","Waipoua at SH12","103304","NRC-00007","true","Lowland","Native","Monthly","Monthly","Northland","NRC",NA,NA
"682","Wairua at Purua","101753","NRWQN-00022","true","Lowland","Rural","Monthly","Monthly","Northland","NRC",NA,NA
"683","Waitangi at Waimate North Road","103178","NRC-00010","true","Lowland","Rural","Monthly","Monthly","Northland","NRC",NA,NA
"684","Whakapara at Cableway","102249","NRC-00011","true","Lowland","Rural","Monthly","Monthly","Northland","NRC",NA,NA
"685","Kakanui River at Clifton Falls Br","Kakanui at Clifton Falls Bridge","ORC-00115","true","Lowland","Rural","Bimonthly","Bimonthly","Otago","ORC","-45.03179169","170.75220051"
"686","Lindsays Creek at North Rd Bridge","Lindsays Creek at North Road Bridge","ORC-00119","true","Lowland","Rural","Bimonthly","Bimonthly","Otago","ORC","-45.85174277","170.52383408"
"687","Taieri River at Sutton","Taieri at Sutton","ORC-00154","true","Upland","Rural","Bimonthly","Bimonthly","Otago","ORC","-45.56852041","170.14036832"
"688","Taieri River at Waipiata","Taieri at Waipiata","ORC-00156","true","Upland","Rural","Bimonthly","Bimonthly","Otago","ORC","-45.19673042","170.15322202"
"689","Taieri River at Stonehenge","Taieri at Stonehenge","ORC-00071","true","Upland","Rural","Bimonthly","Bimonthly","Otago","ORC","-45.32616959","169.95433519"
"690","Kye Burn at SH85 Bridge","Kye Burn at SH85 Bridge","ORC-00098","true","Upland","Rural","Bimonthly","Bimonthly","Otago","ORC","-45.15003543","170.26123708"
"691","Tokomairiro River at West Branch Br","Tokomairiro at West Branch Bridge","ORC-00159","true","Lowland","Rural","Bimonthly","Bimonthly","Otago","ORC","-46.08198102","169.85232574"
"692","Lindis River at Lindis Peak","Lindis at Lindis Peak","ORC-00040","true","Upland","Rural","Bimonthly","Bimonthly","Otago","ORC","-44.74537543","169.50782299"
"693","Manuherikia River at Ophir","Manuherikia at Ophir","ORC-00047","true","Upland","Rural","Bimonthly","Bimonthly","Otago","ORC","-45.11085125","169.59158896"
"694","Fraser River at Marshall Road","Fraser at Marshall Road","ORC-00013","true","Lowland","Rural","Bimonthly","Bimonthly","Otago","ORC","-45.24738821","169.35625335"
"695","Mill Creek at Fish Trap.","Mill Creek at Fish Trap","ORC-00049","true","Upland","Rural","Bimonthly","Bimonthly","Otago","ORC","-44.96747122","168.81436833"
"696","Hawea River at Camphill Bridge","Hawea at Camphill Bridge","ORC-00015","true","Upland","Rural","Bimonthly","Bimonthly","Otago","ORC","-44.65045243","169.24640206"
"697","Matukituki River at West Wanaka","Matukituki at West Wanaka","ORC-00048","true","Upland","Rural","Bimonthly","Bimonthly","Otago","ORC","-44.63582466","168.990675"
"698","Dart River at The Hillocks","Dart at The Hillocks","ORC-00107","true","Upland","Native","Bimonthly","Bimonthly","Otago","ORC","-44.77397608","168.32442871"
"699","Waiareka Creek at Taipo Road","Waiareka Creek at Taipo Road","ORC-00082","true","Lowland","Rural","Bimonthly","Bimonthly","Otago","ORC","-45.15381604","170.88191613"
"700","Luggate Creek at SH6 Bridge","Luggate Creek at SH6 Bridge","ORC-00043","true","Upland","Rural","Bimonthly","Bimonthly","Otago","ORC","-44.7484624","169.26871836"
"701","Waikouaiti River d/s of confluence","Waikouaiti at Confluence d/s","ORC-00085","true","Lowland","Rural","Bimonthly","Bimonthly","Otago","ORC","-45.6160923","170.59646631"
"702","Waiwera River at Maws Farm","Waiwera at Maws Farm","ORC-00094","true","Lowland","Rural","Bimonthly","Bimonthly","Otago","ORC","-46.16708793","169.55625484"
"703","Pomahaka River at Burkes Ford","Pomahaka at Burkes Ford","ORC-00130","true","Lowland","Rural","Bimonthly","Bimonthly","Otago","ORC","-46.05896356","169.40166119"
"704","Waitahuna River at Tweeds Bridge","Waitahuna at Tweeds Bridge","ORC-00163","true","Lowland","Rural","Bimonthly","Bimonthly","Otago","ORC","-46.02484629","169.69722631"
"705","Pomahaka River at Glenken","Pomahaka at Glenken","ORC-00131","true","Upland","Rural","Bimonthly","Bimonthly","Otago","ORC","-45.86593043","169.14033686"
"706","Silverstream at Taieri Depot","Silverstream at Taieri Depot","ORC-00066","true","Lowland","Rural","Bimonthly","Bimonthly","Otago","ORC","-45.87270712","170.32208411"
"707","Manuherikia River at Galloway","Manuherikia at Galloway","ORC-00046","true","Upland","Rural","Bimonthly","Bimonthly","Otago","ORC","-45.22638046","169.4306264"
"708","Kauru River at Ewings","Kauru at Ewings","ORC-00117","true","Lowland","Rural","Bimonthly","Bimonthly","Otago","ORC","-45.11102763","170.73635297"
"709","Catlins River at Houipapa","Catlins at Houipapa","ORC-00105","true","Lowland","Rural","Bimonthly","Bimonthly","Otago","ORC","-46.46115241","169.55050121"
"710","Main Drain at Waipori Pump","Main Drain at Waipori Pump","ORC-00044","true","Lowland","Rural","Bimonthly","Bimonthly","Otago","ORC","-45.96822077","170.12896611"
"711","Shag River at Craig Rd","Shag at Craig Road","ORC-00133","true","Lowland","Rural","Bimonthly","Bimonthly","Otago","ORC","-45.42550192","170.66332312"
"712","Waipahi River at Waipahi","Waipahi at Waipahi","ORC-00162","true","Lowland","Rural","Bimonthly","Bimonthly","Otago","ORC","-46.10746729","169.25167828"
"713","Dunstan Creek at Beattie Road","Dunstan Creek at Beattie Road","ORC-00012","true","Upland","Rural","Bimonthly","Bimonthly","Otago","ORC","-44.93943275","169.76486579"
"714","Shag River at Goodwood Pump","Shag at Goodwood Pump","ORC-00061","true","Lowland","Rural","Bimonthly","Bimonthly","Otago","ORC","-45.47478249","170.7547475"
"715","Kakanui River at McCones","Kakanui at McCones","ORC-00025","true","Lowland","Rural","Bimonthly","Bimonthly","Otago","ORC","-45.17720505","170.881087"
"716","Waianakarua River at Browns","Waianakarua at Browns","ORC-00081","true","Lowland","Rural","Bimonthly","Bimonthly","Otago","ORC","-45.25300894","170.84127241"
"717","Heriot Burn at Park Hill Road","Heriot Burn at Park Hill Road","ORC-00017","true","Upland","Rural","Bimonthly","Bimonthly","Otago","ORC","-45.87150623","169.21244457"
"718","Lindis River at Ardgour Road","Lindis at Ardgour Road","ORC-00041","true","Upland","Rural","Bimonthly","Bimonthly","Otago","ORC","-44.88495626","169.38427631"
"719","Crookston Burn at Kelso Road","Crookston Burn at Kelso Road","ORC-00096","true","Upland","Rural","Bimonthly","Bimonthly","Otago","ORC","-45.89854092","169.23515025"
"720","Wairuna Stream at Millar Road","Wairuna at Millar Road","ORC-00097","true","Lowland","Rural","Bimonthly","Bimonthly","Otago","ORC","-46.10268447","169.32073747"
"721","Taieri River at Allanton Bridge","Taieri at Allanton Bridge","ORC-00070","true","Lowland","Rural","Bimonthly","Bimonthly","Otago","ORC","-45.91094976","170.26241336"
"722","Taieri River at Linnburn Runs Road","Taieri at Linnburn Runs Road","ORC-00074","true","Upland","Rural","Bimonthly","Bimonthly","Otago","ORC","-45.4835422","169.81390371"
"723","Trotters Creek at Mathesons","Trotters Creek at Mathesons","ORC-00079","true","Lowland","Rural","Bimonthly","Bimonthly","Otago","ORC","-45.39218711","170.8387501"
"724","Waipahi River at Cairns Peak","Waipahi at Cairns Peak","ORC-00088","true","Upland","Rural","Bimonthly","Bimonthly","Otago","ORC","-46.28964035","169.23105996"
"725","Waipori River at Waipori Falls Reserve","Waipori at Waipori Falls Reserve","ORC-00089","true","Lowland","Rural","Bimonthly","Bimonthly","Otago","ORC","-45.9305015","170.0660589"
"726","Water of Leith at Dundas Street Bridge","Leith at Dundas Street Bridge","ORC-00095","true","Lowland","Urban","Bimonthly","Bimonthly","Otago","ORC","-45.86223451","170.51746769"
"727","Lake Hayes","Lake Hayes at Bendemeer Bay","ORC-00031","true","Unstated","Unstated","Unstated","Unstated","Otago","ORC","-44.98194765","168.81587539"
"728","Kaikorai Stream at Brighton Road","Kaikorai Stream at Brighton Road","ORC-00021","true","Lowland","Urban","Bimonthly","Bimonthly","Otago","ORC","-45.90427956","170.42170867"
"729","Cardrona River at Mt Barker","Cardrona at Mt Barker","ORC-00103","true","Upland","Rural","Bimonthly","Bimonthly","Otago","ORC","-44.75005579","169.11690806"
"730","34308","Patea at Skinner Rd","TRC-00005","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","-39.339535909765","174.345112058216"
"731","34309","Mangaehu at Bridge","TRC-00001","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","-39.388696695389","174.46659514071"
"732","35004","Waingongoro at Eltham Rd","TRC-00009","Yes","Lowland","Rural","Monthly","Monthly","Taranaki","TRC","-39.4290325603954","174.284754654696"
"733","35005","Waingongoro at SH45","TRC-00010","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","-39.5762833937108","174.210241450866"
"734","38002","Stony at Mangatete Bridge","TRC-00008","Yes","Lowland","Native","Monthly","Monthly","Taranaki","TRC","-39.2254309415658","173.897389602121"
"735","39201","Waiwhakaiho at Egmont Village","TRC-00011","Yes","Upland","Rural","Monthly","Monthly","Taranaki","TRC","-39.1416070338834","174.137432765365"
